source_product_id,category,title,brand,price,currency,description,image_url,source_url,source_platform,rating,tags,attributes,data_quality
phone_demo_000179,phone,Vivo X100 16GB+256GB,Vivo,2730,CNY,Vivo X100 16GB+256GB 搭载 Dimensity 8300，配备 5500mAh 电池、100W 快充、90Hz 屏幕和后置最高 48MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000179/480/480,,demo_generated,4.6,"[""5g"", ""长续航"", ""快充""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 8300"", ""ram_gb"": 16, ""storage_gb"": 256, ""battery_mah"": 5500, ""fast_charge_w"": 100, ""screen_size_in"": 6.22, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 48, ""front_camera_mp"": 50, ""nfc"": false, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000180,phone,Honor Play 8T 16GB+256GB,Honor,5540,CNY,Honor Play 8T 16GB+256GB 搭载 Dimensity 9200，配备 4300mAh 电池、20W 快充、90Hz 屏幕和后置最高 48MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000180/480/480,,demo_generated,4.3,"[""5g"", ""性能"", ""NFC"", ""红外""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 16, ""storage_gb"": 256, ""battery_mah"": 4300, ""fast_charge_w"": 20, ""screen_size_in"": 6.62, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 48, ""front_camera_mp"": 50, ""nfc"": true, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000181,phone,OnePlus Nord CE 12GB+128GB,OnePlus,6110,CNY,OnePlus Nord CE 12GB+128GB 搭载 Dimensity 8300，配备 6000mAh 电池、120W 快充、120Hz 屏幕和后置最高 50MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000181/480/480,,demo_generated,4.5,"[""5g"", ""高刷屏"", ""长续航"", ""快充"", ""拍照"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 8300"", ""ram_gb"": 12, ""storage_gb"": 128, ""battery_mah"": 6000, ""fast_charge_w"": 120, ""screen_size_in"": 6.19, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 50, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000182,phone,Realme Narzo 60 6GB+128GB,Realme,4270,CNY,Realme Narzo 60 6GB+128GB 搭载 Dimensity 9200，配备 4800mAh 电池、45W 快充、90Hz 屏幕和后置最高 108MP 摄像头，适合关注性能的用户。,https://picsum.photos/seed/phone_demo_000182/480/480,,demo_generated,4.1,"[""5g"", ""拍照"", ""高像素"", ""性能""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 6, ""storage_gb"": 128, ""battery_mah"": 4800, ""fast_charge_w"": 45, ""screen_size_in"": 6.15, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 108, ""front_camera_mp"": 50, ""nfc"": false, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000183,phone,Vivo X100 6GB+128GB,Vivo,7330,CNY,Vivo X100 6GB+128GB 搭载 Dimensity 9200，配备 6000mAh 电池、67W 快充、120Hz 屏幕和后置最高 200MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000183/480/480,,demo_generated,4.3,"[""5g"", ""高刷屏"", ""长续航"", ""快充"", ""拍照"", ""高像素"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 6, ""storage_gb"": 128, ""battery_mah"": 6000, ""fast_charge_w"": 67, ""screen_size_in"": 6.35, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 32, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000184,phone,Motorola Edge 50 8GB+512GB,Motorola,2620,CNY,Motorola Edge 50 8GB+512GB 搭载 Snapdragon 8 Gen 3，配备 5000mAh 电池、80W 快充、60Hz 屏幕和后置最高 64MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000184/480/480,,demo_generated,4.6,"[""5g"", ""长续航"", ""快充"", ""拍照"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 3"", ""ram_gb"": 8, ""storage_gb"": 512, ""battery_mah"": 5000, ""fast_charge_w"": 80, ""screen_size_in"": 6.35, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 64, ""front_camera_mp"": 32, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000185,phone,Xiaomi Xiaomi 13 6GB+256GB,Xiaomi,5900,CNY,Xiaomi Xiaomi 13 6GB+256GB 搭载 Dimensity 8300，配备 5500mAh 电池、20W 快充、90Hz 屏幕和后置最高 108MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000185/480/480,,demo_generated,4.4,"[""5g"", ""长续航"", ""拍照"", ""高像素"", ""NFC"", ""红外""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 8300"", ""ram_gb"": 6, ""storage_gb"": 256, ""battery_mah"": 5500, ""fast_charge_w"": 20, ""screen_size_in"": 6.7, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 108, ""front_camera_mp"": 20, ""nfc"": true, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000186,phone,Vivo X90 6GB+512GB,Vivo,8570,CNY,Vivo X90 6GB+512GB 搭载 Snapdragon 7+ Gen 2，配备 6000mAh 电池、67W 快充、120Hz 屏幕和后置最高 200MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000186/480/480,,demo_generated,4.4,"[""5g"", ""高刷屏"", ""长续航"", ""快充"", ""拍照"", ""高像素"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 7+ Gen 2"", ""ram_gb"": 6, ""storage_gb"": 512, ""battery_mah"": 6000, ""fast_charge_w"": 67, ""screen_size_in"": 6.5, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 12, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000187,phone,Huawei Mate 60 12GB+256GB,Huawei,3980,CNY,Huawei Mate 60 12GB+256GB 搭载 Kirin 9000S，配备 4800mAh 电池、120W 快充、60Hz 屏幕和后置最高 200MP 摄像头，适合关注性能的用户。,https://picsum.photos/seed/phone_demo_000187/480/480,,demo_generated,4.5,"[""5g"", ""快充"", ""拍照"", ""高像素"", ""性能"", ""红外""]","{""os"": ""HarmonyOS"", ""network_type"": ""5g"", ""chipset"": ""Kirin 9000S"", ""ram_gb"": 12, ""storage_gb"": 256, ""battery_mah"": 4800, ""fast_charge_w"": 120, ""screen_size_in"": 6.41, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 12, ""nfc"": false, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000188,phone,Xiaomi Xiaomi 14 6GB+1024GB,Xiaomi,4600,CNY,Xiaomi Xiaomi 14 6GB+1024GB 搭载 Snapdragon 7+ Gen 2，配备 4500mAh 电池、45W 快充、90Hz 屏幕和后置最高 108MP 摄像头，适合关注性能的用户。,https://picsum.photos/seed/phone_demo_000188/480/480,,demo_generated,4.2,"[""5g"", ""拍照"", ""高像素"", ""红外""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 7+ Gen 2"", ""ram_gb"": 6, ""storage_gb"": 1024, ""battery_mah"": 4500, ""fast_charge_w"": 45, ""screen_size_in"": 6.74, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 108, ""front_camera_mp"": 20, ""nfc"": false, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000189,phone,Apple iPhone 15 Pro 6GB+128GB,Apple,7000,CNY,Apple iPhone 15 Pro 6GB+128GB 搭载 A17 Pro，配备 6000mAh 电池、27W 快充、120Hz 屏幕和后置最高 64MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000189/480/480,,demo_generated,4.3,"[""5g"", ""高刷屏"", ""长续航"", ""拍照"", ""性能"", ""NFC""]","{""os"": ""iOS"", ""network_type"": ""5g"", ""chipset"": ""A17 Pro"", ""ram_gb"": 6, ""storage_gb"": 128, ""battery_mah"": 6000, ""fast_charge_w"": 27, ""screen_size_in"": 6.39, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 64, ""front_camera_mp"": 12, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000190,phone,Realme GT Neo 6 8GB+256GB,Realme,6590,CNY,Realme GT Neo 6 8GB+256GB 搭载 Snapdragon 7+ Gen 2，配备 4300mAh 电池、67W 快充、60Hz 屏幕和后置最高 50MP 摄像头，适合关注性能的用户。,https://picsum.photos/seed/phone_demo_000190/480/480,,demo_generated,4.7,"[""5g"", ""快充"", ""拍照"", ""NFC"", ""红外""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 7+ Gen 2"", ""ram_gb"": 8, ""storage_gb"": 256, ""battery_mah"": 4300, ""fast_charge_w"": 67, ""screen_size_in"": 6.4, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 50, ""nfc"": true, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000191,phone,Vivo X90 8GB+256GB,Vivo,1740,CNY,Vivo X90 8GB+256GB 搭载 Snapdragon 8 Gen 2，配备 5000mAh 电池、67W 快充、60Hz 屏幕和后置最高 50MP 摄像头，适合关注拍照的用户。,https://picsum.photos/seed/phone_demo_000191/480/480,,demo_generated,4.5,"[""5g"", ""长续航"", ""快充"", ""拍照"", ""性能"", ""NFC"", ""高性价比""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 2"", ""ram_gb"": 8, ""storage_gb"": 256, ""battery_mah"": 5000, ""fast_charge_w"": 67, ""screen_size_in"": 6.7, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 20, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000192,phone,Huawei Mate 50 8GB+1024GB,Huawei,7420,CNY,Huawei Mate 50 8GB+1024GB 搭载 Kirin 9000S，配备 4300mAh 电池、80W 快充、60Hz 屏幕和后置最高 108MP 摄像头，适合关注高刷体验的用户。,https://picsum.photos/seed/phone_demo_000192/480/480,,demo_generated,4.7,"[""5g"", ""快充"", ""拍照"", ""高像素"", ""性能"", ""NFC"", ""红外""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Kirin 9000S"", ""ram_gb"": 8, ""storage_gb"": 1024, ""battery_mah"": 4300, ""fast_charge_w"": 80, ""screen_size_in"": 6.69, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 108, ""front_camera_mp"": 16, ""nfc"": true, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000193,phone,Oppo Reno 11 12GB+256GB,Oppo,3490,CNY,Oppo Reno 11 12GB+256GB 搭载 Snapdragon 8 Gen 3，配备 4300mAh 电池、30W 快充、90Hz 屏幕和后置最高 200MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000193/480/480,,demo_generated,4.4,"[""5g"", ""拍照"", ""高像素"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 3"", ""ram_gb"": 12, ""storage_gb"": 256, ""battery_mah"": 4300, ""fast_charge_w"": 30, ""screen_size_in"": 6.72, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 12, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000194,phone,Realme Realme 11 16GB+512GB,Realme,3760,CNY,Realme Realme 11 16GB+512GB 搭载 Dimensity 8300，配备 6000mAh 电池、20W 快充、60Hz 屏幕和后置最高 50MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000194/480/480,,demo_generated,4.9,"[""5g"", ""长续航"", ""拍照"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 8300"", ""ram_gb"": 16, ""storage_gb"": 512, ""battery_mah"": 6000, ""fast_charge_w"": 20, ""screen_size_in"": 6.42, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 20, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000195,phone,Apple iPhone 15 12GB+1024GB,Apple,9060,CNY,Apple iPhone 15 12GB+1024GB 搭载 A15，配备 4300mAh 电池、20W 快充、144Hz 屏幕和后置最高 200MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000195/480/480,,demo_generated,4.2,"[""5g"", ""高刷屏"", ""拍照"", ""高像素"", ""性能""]","{""os"": ""iOS"", ""network_type"": ""5g"", ""chipset"": ""A15"", ""ram_gb"": 12, ""storage_gb"": 1024, ""battery_mah"": 4300, ""fast_charge_w"": 20, ""screen_size_in"": 6.76, ""refresh_rate_hz"": 144, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 50, ""nfc"": false, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000196,phone,Oppo Find X6 12GB+128GB,Oppo,4960,CNY,Oppo Find X6 12GB+128GB 搭载 Snapdragon 8 Gen 2，配备 4300mAh 电池、20W 快充、90Hz 屏幕和后置最高 108MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000196/480/480,,demo_generated,4.4,"[""5g"", ""拍照"", ""高像素"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 2"", ""ram_gb"": 12, ""storage_gb"": 128, ""battery_mah"": 4300, ""fast_charge_w"": 20, ""screen_size_in"": 6.68, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 108, ""front_camera_mp"": 16, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000197,phone,Realme GT Neo 5 16GB+1024GB,Realme,8620,CNY,Realme GT Neo 5 16GB+1024GB 搭载 Snapdragon 7+ Gen 2，配备 4500mAh 电池、45W 快充、90Hz 屏幕和后置最高 50MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000197/480/480,,demo_generated,4.6,"[""5g"", ""拍照""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 7+ Gen 2"", ""ram_gb"": 16, ""storage_gb"": 1024, ""battery_mah"": 4500, ""fast_charge_w"": 45, ""screen_size_in"": 6.5, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 20, ""nfc"": false, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000198,phone,Motorola Razr 40 6GB+128GB,Motorola,3320,CNY,Motorola Razr 40 6GB+128GB 搭载 Dimensity 8300，配备 4800mAh 电池、67W 快充、90Hz 屏幕和后置最高 108MP 摄像头，适合关注高刷体验的用户。,https://picsum.photos/seed/phone_demo_000198/480/480,,demo_generated,4.7,"[""5g"", ""快充"", ""拍照"", ""高像素"", ""NFC"", ""红外""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 8300"", ""ram_gb"": 6, ""storage_gb"": 128, ""battery_mah"": 4800, ""fast_charge_w"": 67, ""screen_size_in"": 6.39, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 108, ""front_camera_mp"": 16, ""nfc"": true, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000199,phone,Motorola Razr 40 12GB+512GB,Motorola,4580,CNY,Motorola Razr 40 12GB+512GB 搭载 Dimensity 8300，配备 5000mAh 电池、45W 快充、90Hz 屏幕和后置最高 48MP 摄像头，适合关注高刷体验的用户。,https://picsum.photos/seed/phone_demo_000199/480/480,,demo_generated,4.5,"[""长续航"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""4g"", ""chipset"": ""Dimensity 8300"", ""ram_gb"": 12, ""storage_gb"": 512, ""battery_mah"": 5000, ""fast_charge_w"": 45, ""screen_size_in"": 6.71, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 48, ""front_camera_mp"": 20, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000200,phone,OnePlus OnePlus 12 6GB+256GB,OnePlus,6680,CNY,OnePlus OnePlus 12 6GB+256GB 搭载 Snapdragon 8 Gen 3，配备 5500mAh 电池、30W 快充、120Hz 屏幕和后置最高 200MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000200/480/480,,demo_generated,4.2,"[""5g"", ""高刷屏"", ""长续航"", ""拍照"", ""高像素"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 3"", ""ram_gb"": 6, ""storage_gb"": 256, ""battery_mah"": 5500, ""fast_charge_w"": 30, ""screen_size_in"": 6.57, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 12, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000201,phone,Oppo A2 Pro 6GB+512GB,Oppo,6870,CNY,Oppo A2 Pro 6GB+512GB 搭载 Dimensity 9200，配备 5200mAh 电池、80W 快充、90Hz 屏幕和后置最高 200MP 摄像头，适合关注续航的用户。,https://picsum.photos/seed/phone_demo_000201/480/480,,demo_generated,4.6,"[""5g"", ""长续航"", ""快充"", ""拍照"", ""高像素"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 6, ""storage_gb"": 512, ""battery_mah"": 5200, ""fast_charge_w"": 80, ""screen_size_in"": 6.12, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 16, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000202,phone,Realme GT Neo 5 12GB+256GB,Realme,2500,CNY,Realme GT Neo 5 12GB+256GB 搭载 Snapdragon 8 Gen 2，配备 6000mAh 电池、30W 快充、120Hz 屏幕和后置最高 50MP 摄像头，适合关注性能的用户。,https://picsum.photos/seed/phone_demo_000202/480/480,,demo_generated,4.8,"[""5g"", ""高刷屏"", ""长续航"", ""拍照"", ""性能"", ""NFC"", ""高性价比""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 2"", ""ram_gb"": 12, ""storage_gb"": 256, ""battery_mah"": 6000, ""fast_charge_w"": 30, ""screen_size_in"": 6.79, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 20, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000203,phone,Samsung Galaxy A54 16GB+128GB,Samsung,7820,CNY,Samsung Galaxy A54 16GB+128GB 搭载 Dimensity 9200，配备 4800mAh 电池、45W 快充、120Hz 屏幕和后置最高 50MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000203/480/480,,demo_generated,4.7,"[""5g"", ""高刷屏"", ""拍照"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 16, ""storage_gb"": 128, ""battery_mah"": 4800, ""fast_charge_w"": 45, ""screen_size_in"": 6.84, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 16, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000204,phone,Oppo Find X7 8GB+1024GB,Oppo,9740,CNY,Oppo Find X7 8GB+1024GB 搭载 Snapdragon 8 Gen 2，配备 4800mAh 电池、100W 快充、120Hz 屏幕和后置最高 50MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000204/480/480,,demo_generated,4.1,"[""5g"", ""高刷屏"", ""快充"", ""拍照"", ""性能"", ""NFC"", ""红外""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 2"", ""ram_gb"": 8, ""storage_gb"": 1024, ""battery_mah"": 4800, ""fast_charge_w"": 100, ""screen_size_in"": 6.58, ""refresh_rate_hz"": 120, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 16, ""nfc"": true, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000205,phone,Huawei Mate 60 6GB+1024GB,Huawei,9580,CNY,Huawei Mate 60 6GB+1024GB 搭载 Snapdragon 8+ Gen 1，配备 4500mAh 电池、45W 快充、60Hz 屏幕和后置最高 50MP 摄像头，适合关注拍照的用户。,https://picsum.photos/seed/phone_demo_000205/480/480,,demo_generated,4.5,"[""5g"", ""拍照"", ""性能"", ""红外""]","{""os"": ""HarmonyOS"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8+ Gen 1"", ""ram_gb"": 6, ""storage_gb"": 1024, ""battery_mah"": 4500, ""fast_charge_w"": 45, ""screen_size_in"": 6.31, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 50, ""front_camera_mp"": 20, ""nfc"": false, ""ir_blaster"": true}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000206,phone,OnePlus OnePlus 11 12GB+512GB,OnePlus,6230,CNY,OnePlus OnePlus 11 12GB+512GB 搭载 Dimensity 9200，配备 6000mAh 电池、20W 快充、60Hz 屏幕和后置最高 48MP 摄像头，适合关注高刷体验的用户。,https://picsum.photos/seed/phone_demo_000206/480/480,,demo_generated,4.4,"[""5g"", ""长续航"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 12, ""storage_gb"": 512, ""battery_mah"": 6000, ""fast_charge_w"": 20, ""screen_size_in"": 6.4, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 48, ""front_camera_mp"": 32, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000207,phone,Realme Narzo 60 8GB+256GB,Realme,3520,CNY,Realme Narzo 60 8GB+256GB 搭载 Snapdragon 7+ Gen 2，配备 5000mAh 电池、20W 快充、60Hz 屏幕和后置最高 64MP 摄像头，适合关注高刷体验的用户。,https://picsum.photos/seed/phone_demo_000207/480/480,,demo_generated,4.2,"[""5g"", ""长续航"", ""拍照""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 7+ Gen 2"", ""ram_gb"": 8, ""storage_gb"": 256, ""battery_mah"": 5000, ""fast_charge_w"": 20, ""screen_size_in"": 6.16, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 64, ""front_camera_mp"": 12, ""nfc"": false, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000208,phone,Samsung Galaxy A54 16GB+128GB,Samsung,3320,CNY,Samsung Galaxy A54 16GB+128GB 搭载 Snapdragon 8 Gen 3，配备 5000mAh 电池、100W 快充、90Hz 屏幕和后置最高 200MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000208/480/480,,demo_generated,4.7,"[""5g"", ""长续航"", ""快充"", ""拍照"", ""高像素"", ""性能""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Snapdragon 8 Gen 3"", ""ram_gb"": 16, ""storage_gb"": 128, ""battery_mah"": 5000, ""fast_charge_w"": 100, ""screen_size_in"": 6.68, ""refresh_rate_hz"": 90, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 32, ""nfc"": false, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000209,phone,Vivo S18 12GB+256GB,Vivo,4180,CNY,Vivo S18 12GB+256GB 搭载 Dimensity 9200，配备 4300mAh 电池、20W 快充、144Hz 屏幕和后置最高 200MP 摄像头，适合关注日常使用的用户。,https://picsum.photos/seed/phone_demo_000209/480/480,,demo_generated,4.5,"[""高刷屏"", ""拍照"", ""高像素"", ""性能""]","{""os"": ""Android"", ""network_type"": ""4g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 12, ""storage_gb"": 256, ""battery_mah"": 4300, ""fast_charge_w"": 20, ""screen_size_in"": 6.18, ""refresh_rate_hz"": 144, ""rear_camera_max_mp"": 200, ""front_camera_mp"": 50, ""nfc"": false, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
phone_demo_000210,phone,OnePlus OnePlus 12 12GB+128GB,OnePlus,5640,CNY,OnePlus OnePlus 12 12GB+128GB 搭载 Dimensity 9200，配备 5000mAh 电池、120W 快充、60Hz 屏幕和后置最高 64MP 摄像头，适合关注高刷体验的用户。,https://picsum.photos/seed/phone_demo_000210/480/480,,demo_generated,4.2,"[""5g"", ""长续航"", ""快充"", ""拍照"", ""性能"", ""NFC""]","{""os"": ""Android"", ""network_type"": ""5g"", ""chipset"": ""Dimensity 9200"", ""ram_gb"": 12, ""storage_gb"": 128, ""battery_mah"": 5000, ""fast_charge_w"": 120, ""screen_size_in"": 6.81, ""refresh_rate_hz"": 60, ""rear_camera_max_mp"": 64, ""front_camera_mp"": 32, ""nfc"": true, ""ir_blaster"": false}","{""missing_fields"": [], ""warnings"": [""demo generated product; not real marketplace data""]}"
